row_type,tokenizer,time_window,protein_subtype,comparison,n_sequences,mean_token_entropy_bits,mean_effective_vocab_size,mean_cpg_token_fraction,mean_upa_token_fraction,js_distance
js_distance,cds_codon,2015-2019,,HA-H3N2 vs NA-H3N2,,,,,,0.21573258841980697
js_mean_pairwise,cds_codon,2015-2019,,mean_pairwise_nonidentical,,,,,,0.22363375105021177
js_distance,cds_codon,2020+,,HA-H1N1 vs NA-H1N1,,,,,,0.24001775716516724
js_distance,cds_codon,2020+,,HA-H1N1 vs HA-H3N2,,,,,,0.20576431328780498
js_distance,cds_codon,2020+,,HA-H1N1 vs NA-H3N2,,,,,,0.2443876314126109
js_distance,cds_codon,2020+,,NA-H1N1 vs HA-H3N2,,,,,,0.21170410331675052
js_distance,cds_codon,2020+,,NA-H1N1 vs NA-H3N2,,,,,,0.20226295988909804
js_distance,cds_codon,2020+,,HA-H3N2 vs NA-H3N2,,,,,,0.20859957682572353
js_mean_pairwise,cds_codon,2020+,,mean_pairwise_nonidentical,,,,,,0.21878939031619252
js_distance,cds_codon,pre-2009,,HA-H1N1 vs NA-H1N1,,,,,,0.2418278405557018
js_distance,cds_codon,pre-2009,,HA-H1N1 vs HA-H3N2,,,,,,0.19058053274577877
js_distance,cds_codon,pre-2009,,HA-H1N1 vs NA-H3N2,,,,,,0.204919185330565
js_distance,cds_codon,pre-2009,,NA-H1N1 vs HA-H3N2,,,,,,0.22864315682771247
js_distance,cds_codon,pre-2009,,NA-H1N1 vs NA-H3N2,,,,,,0.20491269101647305
js_distance,cds_codon,pre-2009,,HA-H3N2 vs NA-H3N2,,,,,,0.20953505557926982
js_mean_pairwise,cds_codon,pre-2009,,mean_pairwise_nonidentical,,,,,,0.21340307700925018
js_distance,cds_frame_k6,2009-2014,,HA-H1N1 vs NA-H1N1,,,,,,0.9304325473495567
js_distance,cds_frame_k6,2009-2014,,HA-H1N1 vs HA-H3N2,,,,,,0.9052440911394491
js_distance,cds_frame_k6,2009-2014,,HA-H1N1 vs NA-H3N2,,,,,,0.9129270924708595
js_distance,cds_frame_k6,2009-2014,,NA-H1N1 vs HA-H3N2,,,,,,0.907895242622464
js_distance,cds_frame_k6,2009-2014,,NA-H1N1 vs NA-H3N2,,,,,,0.9082389421968424
js_distance,cds_frame_k6,2009-2014,,HA-H3N2 vs NA-H3N2,,,,,,0.9397171194323027
js_mean_pairwise,cds_frame_k6,2009-2014,,mean_pairwise_nonidentical,,,,,,0.9174091725352458
js_distance,cds_frame_k6,2015-2019,,HA-H1N1 vs NA-H1N1,,,,,,0.9335226029939837
js_distance,cds_frame_k6,2015-2019,,HA-H1N1 vs HA-H3N2,,,,,,0.9073686844014246
js_distance,cds_frame_k6,2015-2019,,HA-H1N1 vs NA-H3N2,,,,,,0.910247980508416
js_distance,cds_frame_k6,2015-2019,,NA-H1N1 vs HA-H3N2,,,,,,0.910132480707766
js_distance,cds_frame_k6,2015-2019,,NA-H1N1 vs NA-H3N2,,,,,,0.9163680899330783
js_distance,cds_frame_k6,2015-2019,,HA-H3N2 vs NA-H3N2,,,,,,0.9372283653136625
js_mean_pairwise,cds_frame_k6,2015-2019,,mean_pairwise_nonidentical,,,,,,0.9191447006430552
js_distance,cds_frame_k6,2020+,,HA-H1N1 vs NA-H1N1,,,,,,0.9305683899474028
js_distance,cds_frame_k6,2020+,,HA-H1N1 vs HA-H3N2,,,,,,0.9025632277322392
js_distance,cds_frame_k6,2020+,,HA-H1N1 vs NA-H3N2,,,,,,0.9102517435923723
js_distance,cds_frame_k6,2020+,,NA-H1N1 vs HA-H3N2,,,,,,0.90879251100018
js_distance,cds_frame_k6,2020+,,NA-H1N1 vs NA-H3N2,,,,,,0.9205430608557744
js_distance,cds_frame_k6,2020+,,HA-H3N2 vs NA-H3N2,,,,,,0.9312856952613191
js_mean_pairwise,cds_frame_k6,2020+,,mean_pairwise_nonidentical,,,,,,0.9173341047315479
js_distance,cds_frame_k6,pre-2009,,HA-H1N1 vs NA-H1N1,,,,,,0.9255679237515448
js_distance,cds_frame_k6,pre-2009,,HA-H1N1 vs HA-H3N2,,,,,,0.8791446191353126
js_distance,cds_frame_k6,pre-2009,,HA-H1N1 vs NA-H3N2,,,,,,0.9154993229826429
js_distance,cds_frame_k6,pre-2009,,NA-H1N1 vs HA-H3N2,,,,,,0.9100595181789036
js_distance,cds_frame_k6,pre-2009,,NA-H1N1 vs NA-H3N2,,,,,,0.912921474400182
js_distance,cds_frame_k6,pre-2009,,HA-H3N2 vs NA-H3N2,,,,,,0.9271602511188197
js_mean_pairwise,cds_frame_k6,pre-2009,,mean_pairwise_nonidentical,,,,,,0.9117255182612344
js_distance,cds_nonoverlap_k3_offset0,2009-2014,,HA-H1N1 vs NA-H1N1,,,,,,0.24152552437523445
js_distance,cds_nonoverlap_k3_offset0,2009-2014,,HA-H1N1 vs HA-H3N2,,,,,,0.2093682414961663
js_distance,cds_nonoverlap_k3_offset0,2009-2014,,HA-H1N1 vs NA-H3N2,,,,,,0.25602354671713645
js_distance,cds_nonoverlap_k3_offset0,2009-2014,,NA-H1N1 vs HA-H3N2,,,,,,0.22817376923028598
js_distance,cds_nonoverlap_k3_offset0,2009-2014,,NA-H1N1 vs NA-H3N2,,,,,,0.18680404198239428
js_distance,cds_nonoverlap_k3_offset0,2009-2014,,HA-H3N2 vs NA-H3N2,,,,,,0.22014077298117365
js_mean_pairwise,cds_nonoverlap_k3_offset0,2009-2014,,mean_pairwise_nonidentical,,,,,,0.22367264946373186
js_distance,cds_nonoverlap_k3_offset0,2015-2019,,HA-H1N1 vs NA-H1N1,,,,,,0.24796367993184823
js_distance,cds_nonoverlap_k3_offset0,2015-2019,,HA-H1N1 vs HA-H3N2,,,,,,0.2033687416897963
js_distance,cds_nonoverlap_k3_offset0,2015-2019,,HA-H1N1 vs NA-H3N2,,,,,,0.25218674313463785
js_distance,cds_nonoverlap_k3_offset0,2015-2019,,NA-H1N1 vs HA-H3N2,,,,,,0.22182571844319832
js_distance,cds_nonoverlap_k3_offset0,2015-2019,,NA-H1N1 vs NA-H3N2,,,,,,0.20072503468198294
js_distance,cds_nonoverlap_k3_offset0,2015-2019,,HA-H3N2 vs NA-H3N2,,,,,,0.21573258841980697
js_mean_pairwise,cds_nonoverlap_k3_offset0,2015-2019,,mean_pairwise_nonidentical,,,,,,0.22363375105021177
js_distance,cds_nonoverlap_k3_offset0,2020+,,HA-H1N1 vs NA-H1N1,,,,,,0.24001775716516724
js_distance,cds_nonoverlap_k3_offset0,2020+,,HA-H1N1 vs HA-H3N2,,,,,,0.20576431328780498
js_distance,cds_nonoverlap_k3_offset0,2020+,,HA-H1N1 vs NA-H3N2,,,,,,0.2443876314126109
js_distance,cds_nonoverlap_k3_offset0,2020+,,NA-H1N1 vs HA-H3N2,,,,,,0.21170410331675052
js_distance,cds_nonoverlap_k3_offset0,2020+,,NA-H1N1 vs NA-H3N2,,,,,,0.20226295988909804
js_distance,cds_nonoverlap_k3_offset0,2020+,,HA-H3N2 vs NA-H3N2,,,,,,0.20859957682572353
js_mean_pairwise,cds_nonoverlap_k3_offset0,2020+,,mean_pairwise_nonidentical,,,,,,0.21878939031619252
js_distance,cds_nonoverlap_k3_offset0,pre-2009,,HA-H1N1 vs NA-H1N1,,,,,,0.2418278405557018
js_distance,cds_nonoverlap_k3_offset0,pre-2009,,HA-H1N1 vs HA-H3N2,,,,,,0.19058053274577877
js_distance,cds_nonoverlap_k3_offset0,pre-2009,,HA-H1N1 vs NA-H3N2,,,,,,0.204919185330565
js_distance,cds_nonoverlap_k3_offset0,pre-2009,,NA-H1N1 vs HA-H3N2,,,,,,0.22864315682771247
js_distance,cds_nonoverlap_k3_offset0,pre-2009,,NA-H1N1 vs NA-H3N2,,,,,,0.20491269101647305
js_distance,cds_nonoverlap_k3_offset0,pre-2009,,HA-H3N2 vs NA-H3N2,,,,,,0.20953505557926982
js_mean_pairwise,cds_nonoverlap_k3_offset0,pre-2009,,mean_pairwise_nonidentical,,,,,,0.21340307700925018
js_distance,cds_nonoverlap_k3_offset1,2009-2014,,HA-H1N1 vs NA-H1N1,,,,,,0.24055215362071164
js_distance,cds_nonoverlap_k3_offset1,2009-2014,,HA-H1N1 vs HA-H3N2,,,,,,0.19045977302555214
js_distance,cds_nonoverlap_k3_offset1,2009-2014,,HA-H1N1 vs NA-H3N2,,,,,,0.23422528944891852
js_distance,cds_nonoverlap_k3_offset1,2009-2014,,NA-H1N1 vs HA-H3N2,,,,,,0.2300603345676208
js_distance,cds_nonoverlap_k3_offset1,2009-2014,,NA-H1N1 vs NA-H3N2,,,,,,0.1974169023230805
js_distance,cds_nonoverlap_k3_offset1,2009-2014,,HA-H3N2 vs NA-H3N2,,,,,,0.23183263832089954
js_mean_pairwise,cds_nonoverlap_k3_offset1,2009-2014,,mean_pairwise_nonidentical,,,,,,0.22075784855113048
js_distance,cds_nonoverlap_k3_offset1,2015-2019,,HA-H1N1 vs NA-H1N1,,,,,,0.24816682202054946
js_distance,cds_nonoverlap_k3_offset1,2015-2019,,HA-H1N1 vs HA-H3N2,,,,,,0.19010763867860261
js_distance,cds_nonoverlap_k3_offset1,2015-2019,,HA-H1N1 vs NA-H3N2,,,,,,0.22951976815091021
js_distance,cds_nonoverlap_k3_offset1,2015-2019,,NA-H1N1 vs HA-H3N2,,,,,,0.2299018959974114
js_distance,cds_nonoverlap_k3_offset1,2015-2019,,NA-H1N1 vs NA-H3N2,,,,,,0.20631229730283537
js_distance,cds_nonoverlap_k3_offset1,2015-2019,,HA-H3N2 vs NA-H3N2,,,,,,0.2175941905052461
js_mean_pairwise,cds_nonoverlap_k3_offset1,2015-2019,,mean_pairwise_nonidentical,,,,,,0.22026710210925918
js_distance,cds_nonoverlap_k3_offset1,2020+,,HA-H1N1 vs NA-H1N1,,,,,,0.2518312913537227
js_distance,cds_nonoverlap_k3_offset1,2020+,,HA-H1N1 vs HA-H3N2,,,,,,0.18122625620983213
js_distance,cds_nonoverlap_k3_offset1,2020+,,HA-H1N1 vs NA-H3N2,,,,,,0.224845560087656
js_distance,cds_nonoverlap_k3_offset1,2020+,,NA-H1N1 vs HA-H3N2,,,,,,0.22697354078379087
js_distance,cds_nonoverlap_k3_offset1,2020+,,NA-H1N1 vs NA-H3N2,,,,,,0.2117537871585046
js_distance,cds_nonoverlap_k3_offset1,2020+,,HA-H3N2 vs NA-H3N2,,,,,,0.20632515164488116
js_mean_pairwise,cds_nonoverlap_k3_offset1,2020+,,mean_pairwise_nonidentical,,,,,,0.21715926453973122
js_distance,cds_nonoverlap_k3_offset1,pre-2009,,HA-H1N1 vs NA-H1N1,,,,,,0.22874326955088756
js_distance,cds_nonoverlap_k3_offset1,pre-2009,,HA-H1N1 vs HA-H3N2,,,,,,0.19109736078314682
js_distance,cds_nonoverlap_k3_offset1,pre-2009,,HA-H1N1 vs NA-H3N2,,,,,,0.22152498899975492
js_distance,cds_nonoverlap_k3_offset1,pre-2009,,NA-H1N1 vs HA-H3N2,,,,,,0.22719748475959095
js_distance,cds_nonoverlap_k3_offset1,pre-2009,,NA-H1N1 vs NA-H3N2,,,,,,0.19928091253946256
js_distance,cds_nonoverlap_k3_offset1,pre-2009,,HA-H3N2 vs NA-H3N2,,,,,,0.23309310863707064
js_mean_pairwise,cds_nonoverlap_k3_offset1,pre-2009,,mean_pairwise_nonidentical,,,,,,0.21682285421165226
js_distance,cds_nonoverlap_k3_offset2,2009-2014,,HA-H1N1 vs NA-H1N1,,,,,,0.2509156762310793
js_distance,cds_nonoverlap_k3_offset2,2009-2014,,HA-H1N1 vs HA-H3N2,,,,,,0.1804630481475955
js_distance,cds_nonoverlap_k3_offset2,2009-2014,,HA-H1N1 vs NA-H3N2,,,,,,0.2579354944103641
js_distance,cds_nonoverlap_k3_offset2,2009-2014,,NA-H1N1 vs HA-H3N2,,,,,,0.21803303822004352
js_distance,cds_nonoverlap_k3_offset2,2009-2014,,NA-H1N1 vs NA-H3N2,,,,,,0.20555545210207096
js_distance,cds_nonoverlap_k3_offset2,2009-2014,,HA-H3N2 vs NA-H3N2,,,,,,0.24545903957859588
js_mean_pairwise,cds_nonoverlap_k3_offset2,2009-2014,,mean_pairwise_nonidentical,,,,,,0.22639362478162486
js_distance,cds_nonoverlap_k3_offset2,2015-2019,,HA-H1N1 vs NA-H1N1,,,,,,0.2553815485988034
js_distance,cds_nonoverlap_k3_offset2,2015-2019,,HA-H1N1 vs HA-H3N2,,,,,,0.19195118147673285
js_distance,cds_nonoverlap_k3_offset2,2015-2019,,HA-H1N1 vs NA-H3N2,,,,,,0.2567116440032346
js_distance,cds_nonoverlap_k3_offset2,2015-2019,,NA-H1N1 vs HA-H3N2,,,,,,0.218942218642137
js_distance,cds_nonoverlap_k3_offset2,2015-2019,,NA-H1N1 vs NA-H3N2,,,,,,0.20284931616853316
js_distance,cds_nonoverlap_k3_offset2,2015-2019,,HA-H3N2 vs NA-H3N2,,,,,,0.24069507082240194
js_mean_pairwise,cds_nonoverlap_k3_offset2,2015-2019,,mean_pairwise_nonidentical,,,,,,0.22775516328530712
js_distance,cds_nonoverlap_k3_offset2,2020+,,HA-H1N1 vs NA-H1N1,,,,,,0.2531223191589591
js_distance,cds_nonoverlap_k3_offset2,2020+,,HA-H1N1 vs HA-H3N2,,,,,,0.19984924713367197
js_distance,cds_nonoverlap_k3_offset2,2020+,,HA-H1N1 vs NA-H3N2,,,,,,0.24959304474528746
js_distance,cds_nonoverlap_k3_offset2,2020+,,NA-H1N1 vs HA-H3N2,,,,,,0.22142492438735709
js_distance,cds_nonoverlap_k3_offset2,2020+,,NA-H1N1 vs NA-H3N2,,,,,,0.20390218048091524
js_distance,cds_nonoverlap_k3_offset2,2020+,,HA-H3N2 vs NA-H3N2,,,,,,0.23406382044416874
js_mean_pairwise,cds_nonoverlap_k3_offset2,2020+,,mean_pairwise_nonidentical,,,,,,0.2269925893917266
js_distance,cds_nonoverlap_k3_offset2,pre-2009,,HA-H1N1 vs NA-H1N1,,,,,,0.2660666652848294
js_distance,cds_nonoverlap_k3_offset2,pre-2009,,HA-H1N1 vs HA-H3N2,,,,,,0.17740539563632957
js_distance,cds_nonoverlap_k3_offset2,pre-2009,,HA-H1N1 vs NA-H3N2,,,,,,0.2662803458901807
js_distance,cds_nonoverlap_k3_offset2,pre-2009,,NA-H1N1 vs HA-H3N2,,,,,,0.2224535778593919
js_distance,cds_nonoverlap_k3_offset2,pre-2009,,NA-H1N1 vs NA-H3N2,,,,,,0.23828855225797288
js_distance,cds_nonoverlap_k3_offset2,pre-2009,,HA-H3N2 vs NA-H3N2,,,,,,0.23309784407072143
js_mean_pairwise,cds_nonoverlap_k3_offset2,pre-2009,,mean_pairwise_nonidentical,,,,,,0.23393206349990434
js_distance,raw_nonoverlap_k6,2009-2014,,HA-H1N1 vs NA-H1N1,,,,,,0.8469741845638704
js_distance,raw_nonoverlap_k6,2009-2014,,HA-H1N1 vs HA-H3N2,,,,,,0.804762404570637
js_distance,raw_nonoverlap_k6,2009-2014,,HA-H1N1 vs NA-H3N2,,,,,,0.8495875403728896
js_distance,raw_nonoverlap_k6,2009-2014,,NA-H1N1 vs HA-H3N2,,,,,,0.82990367231802
js_distance,raw_nonoverlap_k6,2009-2014,,NA-H1N1 vs NA-H3N2,,,,,,0.8544332603287265
js_distance,raw_nonoverlap_k6,2009-2014,,HA-H3N2 vs NA-H3N2,,,,,,0.8514730077299416
js_mean_pairwise,raw_nonoverlap_k6,2009-2014,,mean_pairwise_nonidentical,,,,,,0.8395223449806809
js_distance,raw_nonoverlap_k6,2015-2019,,HA-H1N1 vs NA-H1N1,,,,,,0.8565026212295157
js_distance,raw_nonoverlap_k6,2015-2019,,HA-H1N1 vs HA-H3N2,,,,,,0.82132762005708
js_distance,raw_nonoverlap_k6,2015-2019,,HA-H1N1 vs NA-H3N2,,,,,,0.8625343391977717
js_distance,raw_nonoverlap_k6,2015-2019,,NA-H1N1 vs HA-H3N2,,,,,,0.8473004681907655
js_distance,raw_nonoverlap_k6,2015-2019,,NA-H1N1 vs NA-H3N2,,,,,,0.8802862928414501
js_distance,raw_nonoverlap_k6,2015-2019,,HA-H3N2 vs NA-H3N2,,,,,,0.8607279076607226
js_mean_pairwise,raw_nonoverlap_k6,2015-2019,,mean_pairwise_nonidentical,,,,,,0.8547798748628842
js_distance,raw_nonoverlap_k6,2020+,,HA-H1N1 vs NA-H1N1,,,,,,0.8697746288154955
js_distance,raw_nonoverlap_k6,2020+,,HA-H1N1 vs HA-H3N2,,,,,,0.8325860273674554
js_distance,raw_nonoverlap_k6,2020+,,HA-H1N1 vs NA-H3N2,,,,,,0.8634096278803108
js_distance,raw_nonoverlap_k6,2020+,,NA-H1N1 vs HA-H3N2,,,,,,0.8551655828987602
js_distance,raw_nonoverlap_k6,2020+,,NA-H1N1 vs NA-H3N2,,,,,,0.884073691340381
js_distance,raw_nonoverlap_k6,2020+,,HA-H3N2 vs NA-H3N2,,,,,,0.8661126428602344
js_mean_pairwise,raw_nonoverlap_k6,2020+,,mean_pairwise_nonidentical,,,,,,0.8618537001937728
js_distance,raw_nonoverlap_k6,pre-2009,,HA-H1N1 vs NA-H1N1,,,,,,0.795956162803483
js_distance,raw_nonoverlap_k6,pre-2009,,HA-H1N1 vs HA-H3N2,,,,,,0.7351173264522372
js_distance,raw_nonoverlap_k6,pre-2009,,HA-H1N1 vs NA-H3N2,,,,,,0.7711580738386845
js_distance,raw_nonoverlap_k6,pre-2009,,NA-H1N1 vs HA-H3N2,,,,,,0.7994563076157575
js_distance,raw_nonoverlap_k6,pre-2009,,NA-H1N1 vs NA-H3N2,,,,,,0.8112802240988181
js_distance,raw_nonoverlap_k6,pre-2009,,HA-H3N2 vs NA-H3N2,,,,,,0.809188838718313
js_mean_pairwise,raw_nonoverlap_k6,pre-2009,,mean_pairwise_nonidentical,,,,,,0.7870261555878822
js_distance,raw_overlap_k3,2009-2014,,HA-H1N1 vs NA-H1N1,,,,,,0.12779702070587134
js_distance,raw_overlap_k3,2009-2014,,HA-H1N1 vs HA-H3N2,,,,,,0.10488420504720336
js_distance,raw_overlap_k3,2009-2014,,HA-H1N1 vs NA-H3N2,,,,,,0.13398381320092861
js_distance,raw_overlap_k3,2009-2014,,NA-H1N1 vs HA-H3N2,,,,,,0.12692922268459333
js_distance,raw_overlap_k3,2009-2014,,NA-H1N1 vs NA-H3N2,,,,,,0.09569445443961708
js_distance,raw_overlap_k3,2009-2014,,HA-H3N2 vs NA-H3N2,,,,,,0.12413918931143876
js_mean_pairwise,raw_overlap_k3,2009-2014,,mean_pairwise_nonidentical,,,,,,0.11890465089827541
js_distance,raw_overlap_k3,2015-2019,,HA-H1N1 vs NA-H1N1,,,,,,0.12652104534626563
js_distance,raw_overlap_k3,2015-2019,,HA-H1N1 vs HA-H3N2,,,,,,0.09942409013792566
js_distance,raw_overlap_k3,2015-2019,,HA-H1N1 vs NA-H3N2,,,,,,0.1373325347625119
js_distance,raw_overlap_k3,2015-2019,,NA-H1N1 vs HA-H3N2,,,,,,0.12501109815783104
js_distance,raw_overlap_k3,2015-2019,,NA-H1N1 vs NA-H3N2,,,,,,0.09724576793199456
js_distance,raw_overlap_k3,2015-2019,,HA-H3N2 vs NA-H3N2,,,,,,0.12137720542386546
js_mean_pairwise,raw_overlap_k3,2015-2019,,mean_pairwise_nonidentical,,,,,,0.11781862362673239
js_distance,raw_overlap_k3,2020+,,HA-H1N1 vs NA-H1N1,,,,,,0.12214129249748767
js_distance,raw_overlap_k3,2020+,,HA-H1N1 vs HA-H3N2,,,,,,0.10214230603562682
js_distance,raw_overlap_k3,2020+,,HA-H1N1 vs NA-H3N2,,,,,,0.13301216194152607
js_distance,raw_overlap_k3,2020+,,NA-H1N1 vs HA-H3N2,,,,,,0.12193549412870457
js_distance,raw_overlap_k3,2020+,,NA-H1N1 vs NA-H3N2,,,,,,0.09767578103572072
js_distance,raw_overlap_k3,2020+,,HA-H3N2 vs NA-H3N2,,,,,,0.1162572082741033
js_mean_pairwise,raw_overlap_k3,2020+,,mean_pairwise_nonidentical,,,,,,0.11552737398552819
js_distance,raw_overlap_k3,pre-2009,,HA-H1N1 vs NA-H1N1,,,,,,0.11405413360857843
js_distance,raw_overlap_k3,pre-2009,,HA-H1N1 vs HA-H3N2,,,,,,0.1008502087674593
js_distance,raw_overlap_k3,pre-2009,,HA-H1N1 vs NA-H3N2,,,,,,0.12132630585949411
js_distance,raw_overlap_k3,pre-2009,,NA-H1N1 vs HA-H3N2,,,,,,0.12221737184223072
js_distance,raw_overlap_k3,pre-2009,,NA-H1N1 vs NA-H3N2,,,,,,0.10638462985241964
js_distance,raw_overlap_k3,pre-2009,,HA-H3N2 vs NA-H3N2,,,,,,0.11719456135705585
js_mean_pairwise,raw_overlap_k3,pre-2009,,mean_pairwise_nonidentical,,,,,,0.11367120188120633
js_distance,raw_overlap_k6,2009-2014,,HA-H1N1 vs NA-H1N1,,,,,,0.7323718992771341
js_distance,raw_overlap_k6,2009-2014,,HA-H1N1 vs HA-H3N2,,,,,,0.6972898449353827
js_distance,raw_overlap_k6,2009-2014,,HA-H1N1 vs NA-H3N2,,,,,,0.7284570734443285
js_distance,raw_overlap_k6,2009-2014,,NA-H1N1 vs HA-H3N2,,,,,,0.7413374095934966
js_distance,raw_overlap_k6,2009-2014,,NA-H1N1 vs NA-H3N2,,,,,,0.7567919257409814
js_distance,raw_overlap_k6,2009-2014,,HA-H3N2 vs NA-H3N2,,,,,,0.7489743332148625
js_mean_pairwise,raw_overlap_k6,2009-2014,,mean_pairwise_nonidentical,,,,,,0.7342037477010309
js_distance,raw_overlap_k6,2015-2019,,HA-H1N1 vs NA-H1N1,,,,,,0.7351977905430868
js_distance,raw_overlap_k6,2015-2019,,HA-H1N1 vs HA-H3N2,,,,,,0.6965130072335395
js_distance,raw_overlap_k6,2015-2019,,HA-H1N1 vs NA-H3N2,,,,,,0.7356945426184449
js_distance,raw_overlap_k6,2015-2019,,NA-H1N1 vs HA-H3N2,,,,,,0.7380369891742814
js_distance,raw_overlap_k6,2015-2019,,NA-H1N1 vs NA-H3N2,,,,,,0.7662938900243077
js_distance,raw_overlap_k6,2015-2019,,HA-H3N2 vs NA-H3N2,,,,,,0.7458054513229252
js_mean_pairwise,raw_overlap_k6,2015-2019,,mean_pairwise_nonidentical,,,,,,0.7362569451527642
js_distance,raw_overlap_k6,2020+,,HA-H1N1 vs NA-H1N1,,,,,,0.7318772555851325
js_distance,raw_overlap_k6,2020+,,HA-H1N1 vs HA-H3N2,,,,,,0.6951005020178349
js_distance,raw_overlap_k6,2020+,,HA-H1N1 vs NA-H3N2,,,,,,0.7348902878262394
js_distance,raw_overlap_k6,2020+,,NA-H1N1 vs HA-H3N2,,,,,,0.731163279784851
js_distance,raw_overlap_k6,2020+,,NA-H1N1 vs NA-H3N2,,,,,,0.7635552149326534
js_distance,raw_overlap_k6,2020+,,HA-H3N2 vs NA-H3N2,,,,,,0.7442841574252926
js_mean_pairwise,raw_overlap_k6,2020+,,mean_pairwise_nonidentical,,,,,,0.733478449595334
js_distance,raw_overlap_k6,pre-2009,,HA-H1N1 vs NA-H1N1,,,,,,0.7190021252710311
js_distance,raw_overlap_k6,pre-2009,,HA-H1N1 vs HA-H3N2,,,,,,0.6784308275545452
js_distance,raw_overlap_k6,pre-2009,,HA-H1N1 vs NA-H3N2,,,,,,0.7171677652878587
js_distance,raw_overlap_k6,pre-2009,,NA-H1N1 vs HA-H3N2,,,,,,0.7172954207342488
js_distance,raw_overlap_k6,pre-2009,,NA-H1N1 vs NA-H3N2,,,,,,0.7382542857512919
js_distance,raw_overlap_k6,pre-2009,,HA-H3N2 vs NA-H3N2,,,,,,0.74202297117635
js_mean_pairwise,raw_overlap_k6,pre-2009,,mean_pairwise_nonidentical,,,,,,0.7186955659625544
